"TIME","GEO","CURRENCY","ESTRUCT","ECASE","Value","Flag and Footnotes"
"2012","Bulgaria","Euro","Net earning","Single person without children, 100% of AW","3,598.45",""
"2012","Bulgaria","Euro","Net earning","Single person without children, 125% of AW","4,498.07",""
"2012","Bulgaria","Euro","Net earning","Single person without children, 167% of AW","6,009.42",""
"2012","Bulgaria","Euro","Net earning","Single person with 2 children, 67% of AW","3,576.73",""
"2012","Bulgaria","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","4,027.94",""
"2012","Bulgaria","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","5,215.44",""
"2012","Bulgaria","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","6,438.91",""
"2012","Bulgaria","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","7,196.91",""
"2012","Bulgaria","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","4,785.94",""
"2012","Bulgaria","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","7,196.91",""
"2012","Czechia","Euro","Net earning","Single person without children, 50% of AW","5,131.47",""
"2012","Czechia","Euro","Net earning","Single person without children, 67% of AW","6,540.34",""
"2012","Czechia","Euro","Net earning","Single person without children, 80% of AW","7,617.72",""
"2012","Czechia","Euro","Net earning","Single person without children, 100% of AW","9,275.22",""
"2012","Czechia","Euro","Net earning","Single person without children, 125% of AW","11,347.10",""
"2012","Czechia","Euro","Net earning","Single person without children, 167% of AW","14,827.85",""
"2012","Czechia","Euro","Net earning","Single person with 2 children, 67% of AW","8,188.44",""
"2012","Czechia","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","11,911.03",""
"2012","Czechia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","14,456.03",""
"2012","Czechia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","17,463.66",""
"2012","Czechia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","20,198.54",""
"2012","Czechia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","12,807.93",""
"2012","Czechia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","18,550.44",""
"2012","Denmark","Euro","Net earning","Single person without children, 50% of AW","18,017.05",""
"2012","Denmark","Euro","Net earning","Single person without children, 67% of AW","23,367.01",""
"2012","Denmark","Euro","Net earning","Single person without children, 80% of AW","27,458.16",""
"2012","Denmark","Euro","Net earning","Single person without children, 100% of AW","33,617.32",""
"2012","Denmark","Euro","Net earning","Single person without children, 125% of AW","39,904.44",""
"2012","Denmark","Euro","Net earning","Single person without children, 167% of AW","49,772.28",""
"2012","Denmark","Euro","Net earning","Single person with 2 children, 67% of AW","32,264.20",""
"2012","Denmark","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","39,221.73",""
"2012","Denmark","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","49,606.95",""
"2012","Denmark","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","60,306.88",""
"2012","Denmark","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","70,557.19",""
"2012","Denmark","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","46,284.41",""
"2012","Denmark","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","67,234.65",""
"2012","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Single person without children, 50% of AW","15,281.22",""
"2012","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Single person without children, 67% of AW","19,372.22",""
"2012","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Single person without children, 80% of AW","22,363.37",""
"2012","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Single person without children, 100% of AW","26,729.61",""
"2012","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Single person without children, 125% of AW","32,333.15",""
"2012","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Single person without children, 167% of AW","41,705.41",""
"2012","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Single person with 2 children, 67% of AW","24,437.10",""
"2012","Germany (until 1990 former territory of the FRG)","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","35,041.10",""
"2012","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","43,241.14",""
"2012","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","51,068.33",""
"2012","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","58,523.68",""
"2012","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","38,510.62",""
"2012","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","53,459.23",""
"2012","Estonia","Euro","Net earning","Single person without children, 50% of AW","4,587.77",""
"2012","Estonia","Euro","Net earning","Single person without children, 67% of AW","6,024.23",""
"2012","Estonia","Euro","Net earning","Single person without children, 80% of AW","7,122.70",""
"2012","Estonia","Euro","Net earning","Single person without children, 100% of AW","8,812.65",""
"2012","Estonia","Euro","Net earning","Single person without children, 125% of AW","10,925.10",""
"2012","Estonia","Euro","Net earning","Single person without children, 167% of AW","14,474.00",""
"2012","Estonia","Euro","Net earning","Single person with 2 children, 67% of AW","7,307.75",""
"2012","Estonia","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","9,998.73",""
"2012","Estonia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","12,787.16",""
"2012","Estonia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","15,660.08",""
"2012","Estonia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","18,448.51",""
"2012","Estonia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","11,963.96",""
"2012","Estonia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","17,625.31",""
"2012","Ireland","Euro","Net earning","Single person without children, 50% of AW","18,913.88",""
"2012","Ireland","Euro","Net earning","Single person without children, 67% of AW","23,901.17",""
"2012","Ireland","Euro","Net earning","Single person without children, 80% of AW","27,460.06",""
"2012","Ireland","Euro","Net earning","Single person without children, 100% of AW","31,541.73",""
"2012","Ireland","Euro","Net earning","Single person without children, 125% of AW","36,643.83",""
"2012","Ireland","Euro","Net earning","Single person without children, 167% of AW","45,215.34",""
"2012","Ireland","Euro","Net earning","Single person with 2 children, 67% of AW","32,362.87",""
"2012","Ireland","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","39,251.73",""
"2012","Ireland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","50,955.83",""
"2012","Ireland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","59,708.70",""
"2012","Ireland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","66,443.47",""
"2012","Ireland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","47,595.83",""
"2012","Ireland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","63,083.47",""
"2012","Greece","Euro","Net earning","Single person without children, 50% of AW","9,265.39",""
"2012","Greece","Euro","Net earning","Single person without children, 67% of AW","12,155.80",""
"2012","Greece","Euro","Net earning","Single person without children, 80% of AW","14,212.08",""
"2012","Greece","Euro","Net earning","Single person without children, 100% of AW","17,136.81",""
"2012","Greece","Euro","Net earning","Single person without children, 125% of AW","20,712.40",""
"2012","Greece","Euro","Net earning","Single person without children, 167% of AW","26,069.82",""
"2012","Greece","Euro","Net earning","Single person with 2 children, 67% of AW","13,609.58",""
"2012","Greece","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","20,392.35",""
"2012","Greece","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","27,832.98",""
